Timestamp,Device ID,Device Type,Location,CPU %,RAM %,Temperature (°C),Signal (dBm),Uptime (s),Is Anomaly,Hour,Date,Weekday,Signal Quality,Temp Status,CPU Status
2026-05-25 12:06:03.718141,device_001,gateway,warehouse_a,31.9,51.1,54.74,-53,10620,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:06:03.718141,device_002,camera,factory_floor_2,73.1,70.9,58.11,-65,10620,False,12,2026-05-25,Monday,Good,Normal,High
2026-05-25 12:06:03.718141,device_003,sensor,warehouse_b,7.9,40.4,41.48,-59,10620,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:06:03.718141,device_004,camera,warehouse_b,61.5,70.1,56.95,-53,10620,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:06:03.718141,device_005,gateway,warehouse_a,26.0,57.7,62.13,-55,10620,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:06:03.718141,device_006,sensor,factory_floor_2,6.0,27.5,38.83,-62,10620,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:06:03.718141,device_007,sensor,warehouse_a,2.9,40.7,42.34,-62,10620,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:06:03.718141,device_008,gateway,loading_bay,33.6,53.7,52.69,-51,10620,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:06:03.718141,device_009,sensor,office_block,9.3,41.9,40.44,-63,10620,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:06:03.718141,device_010,camera,warehouse_a,64.1,61.1,60.74,-60,10620,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:06:03.718141,device_011,camera,factory_floor_1,64.0,65.7,63.51,-61,10620,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:06:03.718141,device_012,camera,server_room,61.2,64.1,63.38,-66,10620,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:06:03.718141,device_013,sensor,factory_floor_2,13.3,33.4,40.4,-68,10620,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:06:03.718141,device_014,controller,server_room,42.4,54.8,69.13,-65,10620,True,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:06:03.718141,device_015,sensor,loading_bay,11.9,39.5,39.41,-56,10620,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:07:03.718141,device_001,gateway,warehouse_a,26.4,58.2,56.12,-54,10560,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:07:03.718141,device_002,camera,factory_floor_2,50.3,73.8,57.99,-65,10560,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:07:03.718141,device_003,sensor,warehouse_b,8.8,32.5,38.93,-68,10560,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:07:03.718141,device_004,camera,warehouse_b,55.5,78.8,60.73,-60,10560,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:07:03.718141,device_005,gateway,warehouse_a,32.0,58.5,58.57,-60,10560,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:07:03.718141,device_006,sensor,factory_floor_2,13.1,36.5,47.92,-67,10560,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:07:03.718141,device_007,sensor,warehouse_a,7.1,40.8,45.1,-66,10560,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:07:03.718141,device_008,gateway,loading_bay,25.6,55.6,49.84,-58,10560,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:07:03.718141,device_009,sensor,office_block,12.2,29.3,44.39,-65,10560,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:07:03.718141,device_010,camera,warehouse_a,74.6,68.9,59.08,-52,10560,False,12,2026-05-25,Monday,Excellent,Normal,High
2026-05-25 12:07:03.718141,device_011,camera,factory_floor_1,60.5,71.0,69.09,-64,10560,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:07:03.718141,device_012,camera,server_room,60.7,73.1,63.59,-58,10560,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:07:03.718141,device_013,sensor,factory_floor_2,7.1,31.7,44.52,-60,10560,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:07:03.718141,device_014,controller,server_room,15.5,39.7,41.97,-66,10560,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:07:03.718141,device_015,sensor,loading_bay,17.0,35.3,46.92,-69,10560,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:08:03.718141,device_001,gateway,warehouse_a,36.3,54.0,51.52,-53,10500,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:08:03.718141,device_002,camera,factory_floor_2,65.3,69.1,60.63,-58,10500,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:08:03.718141,device_003,sensor,warehouse_b,13.7,37.8,42.45,-62,10500,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:08:03.718141,device_004,camera,warehouse_b,70.2,66.1,62.16,-64,10500,False,12,2026-05-25,Monday,Good,Normal,High
2026-05-25 12:08:03.718141,device_005,gateway,warehouse_a,21.2,54.3,52.45,-57,10500,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:08:03.718141,device_006,sensor,factory_floor_2,8.4,45.3,41.95,-65,10500,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:08:03.718141,device_007,sensor,warehouse_a,1.3,36.3,36.03,-67,10500,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:08:03.718141,device_008,gateway,loading_bay,26.1,57.3,52.95,-50,10500,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:08:03.718141,device_009,sensor,office_block,14.4,32.8,37.48,-67,10500,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:08:03.718141,device_010,camera,warehouse_a,67.1,78.8,63.31,-58,10500,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:08:03.718141,device_011,camera,factory_floor_1,69.8,66.4,60.83,-64,10500,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:08:03.718141,device_012,camera,server_room,62.2,72.6,59.22,-58,10500,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:08:03.718141,device_013,sensor,factory_floor_2,9.3,33.3,38.03,-70,10500,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:08:03.718141,device_014,controller,server_room,22.4,47.3,49.05,-64,10500,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:08:03.718141,device_015,sensor,loading_bay,9.9,35.9,46.88,-70,10500,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:09:03.718141,device_001,gateway,warehouse_a,26.1,56.0,49.25,-51,10440,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:09:03.718141,device_002,camera,factory_floor_2,52.8,69.2,60.45,-56,10440,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:09:03.718141,device_003,sensor,warehouse_b,1.2,38.2,39.22,-70,10440,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:09:03.718141,device_004,camera,warehouse_b,66.2,71.2,61.31,-51,10440,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:09:03.718141,device_005,gateway,warehouse_a,28.5,55.5,55.73,-51,10440,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:09:03.718141,device_006,sensor,factory_floor_2,1.0,36.5,46.89,-68,10440,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:09:03.718141,device_007,sensor,warehouse_a,5.1,36.6,38.24,-70,10440,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:09:03.718141,device_008,gateway,loading_bay,27.4,53.6,56.72,-48,10440,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:09:03.718141,device_009,sensor,office_block,3.8,38.7,44.69,-59,10440,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:09:03.718141,device_010,camera,warehouse_a,65.8,69.8,63.03,-57,10440,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:09:03.718141,device_011,camera,factory_floor_1,66.2,72.5,64.49,-64,10440,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:09:03.718141,device_012,camera,server_room,64.2,60.5,65.06,-56,10440,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:09:03.718141,device_013,sensor,factory_floor_2,18.3,32.5,36.88,-56,10440,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:09:03.718141,device_014,controller,server_room,17.8,49.0,47.56,-59,10440,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:09:03.718141,device_015,sensor,loading_bay,2.7,32.7,42.78,-65,10440,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:10:03.718141,device_001,gateway,warehouse_a,29.5,55.4,51.81,-51,10380,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:10:03.718141,device_002,camera,factory_floor_2,62.3,71.1,59.47,-57,10380,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:10:03.718141,device_003,sensor,warehouse_b,12.7,31.5,40.21,-67,10380,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:10:03.718141,device_004,camera,warehouse_b,68.1,73.3,60.9,-55,10380,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:10:03.718141,device_005,gateway,warehouse_a,23.5,52.9,46.66,-49,10380,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:10:03.718141,device_006,sensor,factory_floor_2,4.2,32.5,41.76,-66,10380,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:10:03.718141,device_007,sensor,warehouse_a,11.7,35.6,41.14,-70,10380,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:10:03.718141,device_008,gateway,loading_bay,28.8,54.9,52.58,-56,10380,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:10:03.718141,device_009,sensor,office_block,10.6,40.6,39.61,-68,10380,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:10:03.718141,device_010,camera,warehouse_a,63.8,70.8,57.07,-57,10380,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:10:03.718141,device_011,camera,factory_floor_1,60.7,78.8,63.0,-52,10380,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:10:03.718141,device_012,camera,server_room,61.1,63.0,62.0,-66,10380,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:10:03.718141,device_013,sensor,factory_floor_2,10.3,32.5,39.34,-69,10380,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:10:03.718141,device_014,controller,server_room,12.5,49.0,50.2,-67,10380,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:10:03.718141,device_015,sensor,loading_bay,8.1,41.4,39.41,-64,10380,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:11:03.718141,device_001,gateway,warehouse_a,24.2,56.8,45.51,-47,10320,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:11:03.718141,device_002,camera,factory_floor_2,59.5,68.5,63.97,-62,10320,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:11:03.718141,device_003,sensor,warehouse_b,11.0,30.2,46.2,-63,10320,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:11:03.718141,device_004,camera,warehouse_b,62.2,76.2,60.77,-65,10320,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:11:03.718141,device_005,gateway,warehouse_a,24.7,56.9,50.22,-48,10320,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:11:03.718141,device_006,sensor,factory_floor_2,5.1,28.8,42.46,-55,10320,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:11:03.718141,device_007,sensor,warehouse_a,19.1,33.7,37.96,-69,10320,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:11:03.718141,device_008,gateway,loading_bay,27.8,49.7,57.74,-59,10320,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:11:03.718141,device_009,sensor,office_block,47.9,36.7,64.27,-69,10320,True,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:11:03.718141,device_010,camera,warehouse_a,60.1,67.1,62.71,-63,10320,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:11:03.718141,device_011,camera,factory_floor_1,71.3,69.5,58.09,-61,10320,False,12,2026-05-25,Monday,Good,Normal,High
2026-05-25 12:11:03.718141,device_012,camera,server_room,62.2,73.0,58.04,-64,10320,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:11:03.718141,device_013,sensor,factory_floor_2,10.7,27.9,45.63,-67,10320,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:11:03.718141,device_014,controller,server_room,23.3,43.2,55.52,-61,10320,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:11:03.718141,device_015,sensor,loading_bay,17.5,29.5,41.21,-64,10320,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:12:03.718141,device_001,gateway,warehouse_a,26.5,51.6,55.14,-51,10260,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:12:03.718141,device_002,camera,factory_floor_2,62.0,70.0,62.78,-62,10260,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:12:03.718141,device_003,sensor,warehouse_b,10.9,36.9,42.71,-64,10260,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:12:03.718141,device_004,camera,warehouse_b,62.8,66.3,61.7,-61,10260,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:12:03.718141,device_005,gateway,warehouse_a,34.4,59.5,50.1,-60,10260,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:12:03.718141,device_006,sensor,factory_floor_2,6.8,33.0,42.61,-57,10260,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:12:03.718141,device_007,sensor,warehouse_a,2.9,30.8,36.77,-59,10260,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:12:03.718141,device_008,gateway,loading_bay,26.4,59.0,52.64,-49,10260,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:12:03.718141,device_009,sensor,office_block,5.8,29.2,39.35,-69,10260,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:12:03.718141,device_010,camera,warehouse_a,67.4,75.1,65.15,-54,10260,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:12:03.718141,device_011,camera,factory_floor_1,68.5,76.8,62.92,-66,10260,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:12:03.718141,device_012,camera,server_room,66.7,68.7,62.94,-64,10260,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:12:03.718141,device_013,sensor,factory_floor_2,31.2,35.0,59.95,-65,10260,True,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:12:03.718141,device_014,controller,server_room,18.3,45.3,53.78,-59,10260,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:12:03.718141,device_015,sensor,loading_bay,13.9,33.8,40.69,-55,10260,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:13:03.718141,device_001,gateway,warehouse_a,21.4,57.1,49.77,-57,10200,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:13:03.718141,device_002,camera,factory_floor_2,65.0,70.7,63.83,-58,10200,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:13:03.718141,device_003,sensor,warehouse_b,6.2,34.6,48.44,-57,10200,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:13:03.718141,device_004,camera,warehouse_b,70.8,72.8,59.8,-61,10200,False,12,2026-05-25,Monday,Good,Normal,High
2026-05-25 12:13:03.718141,device_005,gateway,warehouse_a,32.6,45.6,52.63,-62,10200,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:13:03.718141,device_006,sensor,factory_floor_2,8.1,37.1,45.69,-55,10200,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:13:03.718141,device_007,sensor,warehouse_a,10.2,32.1,36.83,-68,10200,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:13:03.718141,device_008,gateway,loading_bay,30.1,59.9,53.23,-54,10200,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:13:03.718141,device_009,sensor,office_block,7.3,35.1,43.22,-70,10200,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:13:03.718141,device_010,camera,warehouse_a,60.1,71.7,54.23,-60,10200,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:13:03.718141,device_011,camera,factory_floor_1,65.9,63.5,59.15,-50,10200,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:13:03.718141,device_012,camera,server_room,68.1,72.2,60.2,-55,10200,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:13:03.718141,device_013,sensor,factory_floor_2,17.3,32.2,35.58,-54,10200,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:13:03.718141,device_014,controller,server_room,17.0,38.5,52.36,-62,10200,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:13:03.718141,device_015,sensor,loading_bay,17.7,34.6,42.41,-64,10200,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:14:03.718141,device_001,gateway,warehouse_a,27.0,59.2,50.69,-59,10140,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:14:03.718141,device_002,camera,factory_floor_2,59.7,68.5,62.04,-51,10140,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:14:03.718141,device_003,sensor,warehouse_b,4.2,36.7,49.76,-65,10140,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:14:03.718141,device_004,camera,warehouse_b,68.1,64.3,64.41,-65,10140,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:14:03.718141,device_005,gateway,warehouse_a,36.8,51.9,44.47,-52,10140,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:14:03.718141,device_006,sensor,factory_floor_2,5.7,35.9,43.75,-57,10140,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:14:03.718141,device_007,sensor,warehouse_a,7.2,31.1,41.96,-56,10140,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:14:03.718141,device_008,gateway,loading_bay,20.5,57.8,54.18,-62,10140,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:14:03.718141,device_009,sensor,office_block,15.9,37.8,39.63,-65,10140,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:14:03.718141,device_010,camera,warehouse_a,63.6,74.1,64.57,-66,10140,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:14:03.718141,device_011,camera,factory_floor_1,66.1,73.8,59.98,-63,10140,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:14:03.718141,device_012,camera,server_room,68.2,64.7,58.95,-59,10140,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:14:03.718141,device_013,sensor,factory_floor_2,6.6,39.6,46.55,-60,10140,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:14:03.718141,device_014,controller,server_room,12.4,50.1,44.5,-58,10140,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:14:03.718141,device_015,sensor,loading_bay,2.3,32.5,43.53,-67,10140,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:15:03.718141,device_001,gateway,warehouse_a,36.1,59.6,49.69,-60,10080,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:15:03.718141,device_002,camera,factory_floor_2,65.9,62.1,61.76,-53,10080,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:15:03.718141,device_003,sensor,warehouse_b,1.0,36.0,41.34,-58,10080,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:15:03.718141,device_004,camera,warehouse_b,59.4,72.2,57.73,-64,10080,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:15:03.718141,device_005,gateway,warehouse_a,30.8,58.1,51.59,-48,10080,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:15:03.718141,device_006,sensor,factory_floor_2,2.1,41.6,40.93,-57,10080,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:15:03.718141,device_007,sensor,warehouse_a,8.3,44.2,42.38,-56,10080,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:15:03.718141,device_008,gateway,loading_bay,21.0,61.7,54.39,-52,10080,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:15:03.718141,device_009,sensor,office_block,6.4,31.1,44.58,-64,10080,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:15:03.718141,device_010,camera,warehouse_a,61.6,73.2,62.15,-58,10080,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:15:03.718141,device_011,camera,factory_floor_1,70.6,69.7,65.71,-62,10080,False,12,2026-05-25,Monday,Good,Normal,High
2026-05-25 12:15:03.718141,device_012,camera,server_room,71.0,73.6,59.97,-65,10080,False,12,2026-05-25,Monday,Good,Normal,High
2026-05-25 12:15:03.718141,device_013,sensor,factory_floor_2,9.0,36.7,43.34,-67,10080,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:15:03.718141,device_014,controller,server_room,10.0,45.4,44.63,-54,10080,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:15:03.718141,device_015,sensor,loading_bay,1.0,38.5,44.49,-60,10080,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:16:03.718141,device_001,gateway,warehouse_a,29.6,60.5,48.64,-54,10020,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:16:03.718141,device_002,camera,factory_floor_2,75.2,72.0,61.44,-61,10020,False,12,2026-05-25,Monday,Good,Normal,High
2026-05-25 12:16:03.718141,device_003,sensor,warehouse_b,9.0,34.5,43.59,-63,10020,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:16:03.718141,device_004,camera,warehouse_b,64.8,79.4,63.72,-50,10020,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:16:03.718141,device_005,gateway,warehouse_a,21.0,50.3,51.69,-57,10020,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:16:03.718141,device_006,sensor,factory_floor_2,16.0,29.2,40.24,-56,10020,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:16:03.718141,device_007,sensor,warehouse_a,11.2,37.7,47.23,-57,10020,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:16:03.718141,device_008,gateway,loading_bay,29.0,60.7,53.23,-56,10020,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:16:03.718141,device_009,sensor,office_block,3.6,33.2,41.66,-57,10020,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:16:03.718141,device_010,camera,warehouse_a,59.2,74.4,60.01,-62,10020,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:16:03.718141,device_011,camera,factory_floor_1,67.8,70.6,62.93,-66,10020,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:16:03.718141,device_012,camera,server_room,67.6,68.8,58.6,-65,10020,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:16:03.718141,device_013,sensor,factory_floor_2,9.0,36.3,42.83,-55,10020,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:16:03.718141,device_014,controller,server_room,17.3,57.6,46.87,-52,10020,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:16:03.718141,device_015,sensor,loading_bay,12.5,34.1,43.24,-54,10020,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:17:03.718141,device_001,gateway,warehouse_a,25.7,56.2,51.61,-60,9960,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:17:03.718141,device_002,camera,factory_floor_2,55.6,67.5,56.29,-59,9960,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:17:03.718141,device_003,sensor,warehouse_b,9.0,40.9,41.28,-70,9960,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:17:03.718141,device_004,camera,warehouse_b,57.6,76.1,58.75,-53,9960,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:17:03.718141,device_005,gateway,warehouse_a,28.7,63.2,54.65,-59,9960,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:17:03.718141,device_006,sensor,factory_floor_2,4.5,33.9,41.7,-63,9960,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:17:03.718141,device_007,sensor,warehouse_a,1.0,38.5,41.07,-68,9960,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:17:03.718141,device_008,gateway,loading_bay,60.7,53.5,73.86,-54,9960,True,12,2026-05-25,Monday,Excellent,Warning,Normal
2026-05-25 12:17:03.718141,device_009,sensor,office_block,4.7,33.0,45.81,-56,9960,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:17:03.718141,device_010,camera,warehouse_a,66.5,75.8,61.49,-66,9960,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:17:03.718141,device_011,camera,factory_floor_1,69.9,65.2,57.11,-52,9960,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:17:03.718141,device_012,camera,server_room,67.9,68.2,60.81,-54,9960,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:17:03.718141,device_013,sensor,factory_floor_2,13.1,35.2,42.56,-59,9960,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:17:03.718141,device_014,controller,server_room,21.9,51.3,46.87,-68,9960,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:17:03.718141,device_015,sensor,loading_bay,4.1,40.7,43.97,-68,9960,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:18:03.718141,device_001,gateway,warehouse_a,21.1,59.6,50.97,-53,9900,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:18:03.718141,device_002,camera,factory_floor_2,70.8,67.1,60.49,-57,9900,False,12,2026-05-25,Monday,Excellent,Normal,High
2026-05-25 12:18:03.718141,device_003,sensor,warehouse_b,12.8,30.3,45.55,-62,9900,False,12,2026-05-25,Monday,Good,Normal,Normal
2026-05-25 12:18:03.718141,device_004,camera,warehouse_b,59.0,72.5,61.68,-60,9900,False,12,2026-05-25,Monday,Excellent,Normal,Normal
2026-05-25 12:18:03.718141,device_005,gateway,warehouse_a,26.5,52.2,54.04,-61,9900,False,12,2026-05-25,Monday,Good,Normal,Normal
